18
20
16
17
15
14
17
16
17
20
17
16
15
15
15
18
15
14
14
14
15
14
15
14
15
14
15
15
14
14
15
15
14
14
16
18
17
15
15
14
14
14
15
15
14
14
15
15
14
14
14
14
14
14
18
17
15
15
14
15
17
15
15
17
15
15
15
15
14
15
16
16
17
17
18
18
16
17
15
15
17
15
15
14
14
14
14
15
14
14
19
16
15
15
14
14
14
14
14
15
