20
24
21
21
18
22
20
21
23
20
18
18
19
20
18
19
18
18
19
20
18
20
20
18
18
19
20
18
18
20
19
21
18
19
18
18
21
18
20
20
19
18
18
18
19
19
18
18
20
20
17
18
18
20
18
18
18
18
19
26
34
26
18
20
18
18
18
19
19
20
18
18
18
18
18
18
20
18
20
19
20
18
19
20
19
19
18
18
20
18
20
19
20
20
20
18
19
18
18
20
