36
39
37
37
35
38
32
32
32
33
36
35
33
32
32
32
38
34
35
32
32
36
35
37
36
32
32
32
32
32
32
32
32
31
39
38
38
40
35
39
38
41
35
35
35
39
41
35
39
36
34
40
39
39
34
37
37
40
35
35
34
35
38
35
40
40
36
37
32
38
37
37
38
37
35
34
43
40
40
38
40
38
39
36
35
35
39
36
40
37
38
35
40
39
38
36
38
41
39
37
